"","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","sqft_living15","sqft_lot15","log_price","popular","good_condition","high_grade"
"1521",2014-05-29,264000,3,1.5,1470,14821,1,0,0,4,7,1470,0,1958,0,"98042",1760,15370,12.4837043821285,0,1,1
"1522",2014-08-28,550000,3,1.75,1650,3200,1.5,0,0,3,8,1650,0,1901,0,"98102",1500,2400,13.2176735572087,0,1,1
"1523",2014-10-15,337000,3,2,1690,9087,1,0,0,3,8,1690,0,1997,0,"98042",2090,8100,12.7278382093345,0,1,1
"1524",2015-05-13,170000,3,1,970,8710,1,0,0,4,6,970,0,1962,0,"98198",1280,11805,12.0435537160324,0,1,0
"1525",2014-08-29,405000,4,2.5,2030,9095,1,0,0,4,7,1130,900,1972,0,"98034",1940,8000,12.9116423460887,0,1,1
"1526",2014-09-11,775000,4,2.5,2540,28563,1,0,0,3,10,2540,0,1984,0,"98052",2790,20301,13.5606183083355,0,1,1
"1527",2014-08-25,425000,3,2.25,1570,7475,1,0,0,4,7,1200,370,1983,0,"98034",1700,7230,12.9598444479066,0,1,1
"1528",2014-09-22,713000,5,2.75,2580,9242,2,0,2,4,8,1720,860,1967,0,"98007",2240,9316,13.4772366993964,0,1,1
"1529",2014-11-03,555000,5,2.5,2090,8712,1,0,0,3,8,1420,670,1966,0,"98008",2490,8712,13.2267233927286,0,1,1
"1530",2015-05-06,810000,4,2.5,3260,5608,2,0,0,3,9,3260,0,2003,0,"98029",3010,5608,13.6047895266486,0,1,1
"1531",2014-08-27,1250000,4,3.75,3830,41263,2,0,0,4,11,3830,0,1990,0,"98077",5600,56568,14.0386541092785,0,1,1
"1532",2014-06-24,819000,3,3.5,2130,6150,2,0,2,5,8,1530,600,1908,0,"98199",2040,5381,13.6158393628352,0,1,1
"1533",2015-03-27,409900,3,2.5,1690,1200,2,0,0,3,8,1410,280,2013,0,"98106",1690,1760,12.9236685064924,0,1,1
"1534",2014-06-30,935000,2,2.5,1780,2067,2,0,0,5,9,1780,0,1974,0,"98004",2320,2067,13.7483018082708,0,1,1
"1535",2015-04-20,657500,4,1.75,1620,7560,1,0,3,4,7,1380,240,1947,0,"98117",2170,8650,13.3962000430341,1,1,1
"1536",2015-04-28,9e+05,6,3.75,4210,6105,2,0,0,3,9,3280,930,2008,0,"98059",3820,6368,13.7101500423064,0,1,1
"1537",2015-04-02,932800,5,3.25,2980,7095,2.5,0,0,3,9,2980,0,1998,2007,"98115",1670,7140,13.7459460945784,0,1,1
"1538",2015-04-20,391000,3,2,1490,9000,1,0,0,4,8,1490,0,1977,0,"98006",2190,9000,12.8764628389675,0,1,1
"1539",2014-12-30,420000,4,2.5,2110,9825,2,0,0,3,8,2110,0,2000,0,"98059",1650,9900,12.9480099902596,0,1,1
"1540",2014-11-24,1300000,6,3.5,6563,32670,2,0,0,3,10,5153,1410,2002,0,"98005",2610,22651,14.0778748224318,0,1,1
"1541",2015-04-09,415000,3,1.5,1510,16800,1,0,0,5,8,1510,0,1956,0,"98133",1560,7276,12.9360337992128,0,1,1
"1542",2015-02-25,350000,3,1.75,1830,9425,1,0,0,3,8,1590,240,1946,0,"98146",1670,8430,12.7656884334656,0,1,1
"1543",2014-06-21,375000,2,1,1230,1820,2,0,0,4,7,830,400,1948,0,"98107",1660,3056,12.8346813049525,0,1,1
"1544",2014-11-17,860000,3,1.75,2180,14135,1,0,2,5,8,1300,880,1947,0,"98033",3540,10318,13.6646876682297,0,1,1
"1545",2014-06-03,495000,4,2.25,2220,8872,1,0,0,4,8,1110,1110,1961,0,"98006",2220,9106,13.1123130415508,0,1,1
"1546",2015-04-14,250000,4,2.25,1730,8400,1,0,0,3,7,1730,0,1962,0,"98001",1550,7920,12.4292161968444,0,1,1
"1547",2014-10-13,365000,4,2.25,1990,21312,1,0,0,4,8,1990,0,1968,0,"98058",2400,19210,12.8076526325646,0,1,1
"1548",2014-05-07,503000,3,2.75,1540,6760,1,0,0,5,7,1210,330,1980,0,"98034",1540,7416,13.1283454490819,0,1,1
"1549",2015-03-25,150000,2,1,1100,7200,1,0,0,4,6,1100,0,1944,0,"98058",1390,7200,11.9183905730784,0,1,0
"1550",2014-10-08,450000,4,1.75,1640,1480,1,0,0,4,7,820,820,1912,0,"98105",1420,2342,13.0170028617465,0,1,1
"1551",2014-12-08,355000,4,3,2590,7213,2,0,0,3,8,2590,0,2001,0,"98001",2550,6800,12.7798730684576,0,1,1
"1552",2014-10-18,245000,3,2,1450,9333,2,0,0,4,7,1450,0,1972,0,"98003",1910,7701,12.4090134895269,0,1,1
"1553",2014-07-03,265900,3,2,1180,7793,1,0,0,4,7,1180,0,1992,0,"98031",1720,7793,12.4908755772311,0,1,1
"1554",2014-11-25,299000,4,2.5,1820,7575,1,0,0,3,7,1220,600,1975,0,"98058",1840,7650,12.6081988523728,0,1,1
"1555",2015-04-09,957500,4,2.25,2360,11523,2,0,0,4,10,2360,0,1968,0,"98040",2850,11362,13.7720810000369,0,1,1
"1556",2014-09-08,343000,3,1,1120,7250,1,0,0,4,7,1120,0,1972,0,"98034",1340,7302,12.7454857261481,0,1,1
"1557",2014-10-27,307500,3,2.25,1646,7364,2,0,0,3,7,1646,0,1994,0,"98038",1975,9161,12.6362303662287,0,1,1
"1558",2015-01-05,937500,5,3.75,4210,14599,2,0,3,3,10,4210,0,2004,0,"98065",3950,13591,13.7509720368267,1,1,1
"1559",2014-05-09,610000,3,3,2480,45302,1,0,0,4,8,1620,860,1976,0,"98077",1260,14100,13.3212142361495,0,1,1
"1560",2014-09-17,720000,3,1.5,1590,7080,1,0,2,3,8,1310,280,1952,0,"98136",2080,7200,13.4870064909922,0,1,1
"1561",2014-10-16,610000,4,2,2130,2620,1.5,0,0,5,7,1650,480,1919,0,"98103",1330,2719,13.3212142361495,0,1,1
"1562",2015-03-31,434500,3,1.75,1650,7965,1,0,0,4,7,1650,0,1967,0,"98034",1560,7350,12.9819512236876,0,1,1
"1563",2015-05-12,602500,2,2.5,3090,47044,1,0,0,4,10,2250,840,1979,0,"98058",1860,62829,13.3088429443469,0,1,1
"1564",2014-11-18,607010,4,2.5,2180,4000,2,0,0,3,8,1700,480,2002,0,"98118",2180,4000,13.3163005443705,0,1,1
"1565",2015-02-04,610000,3,1,1800,5750,1,0,0,3,7,1040,760,1947,0,"98117",1320,5625,13.3212142361495,0,1,1
"1566",2014-09-19,828500,4,2.5,3720,35000,2,0,0,3,10,3720,0,1983,0,"98072",3720,35000,13.6273721158488,0,1,1
"1567",2014-07-07,199990,3,1,1100,8560,1,0,0,3,6,1100,0,1961,0,"98023",1120,8470,12.2060226442801,0,1,0
"1568",2015-04-01,294000,3,1.75,1530,9362,1,0,0,3,7,1530,0,1987,0,"98038",1480,8125,12.5913350463208,0,1,1
"1569",2014-06-12,789500,4,2.5,3010,6100,2,0,0,3,9,3010,0,2005,0,"98052",2890,5176,13.5791551126778,0,1,1
"1570",2015-02-12,797000,3,3.5,3500,9473,2,0,0,3,10,3500,0,2008,0,"98075",3510,7833,13.5886099577724,0,1,1
"1571",2014-08-18,539950,5,3,3100,5250,2,0,0,3,7,3100,0,2006,0,"98065",2460,5250,13.1992318216609,0,1,1
"1572",2015-03-23,284950,4,1.5,2000,6778,1,0,0,4,7,1170,830,1962,0,"98198",1940,7531,12.5600690052631,0,1,1
"1573",2015-04-29,776500,4,1.5,2290,10372,1,0,0,3,7,1510,780,1965,1987,"98033",1900,8109,13.5625519215709,0,1,1
"1574",2015-04-24,525000,4,2.5,2400,10070,1,0,0,3,7,1510,890,1967,0,"98034",2030,9964,13.1711535415738,0,1,1
"1575",2015-04-25,303000,3,2.5,1850,4957,2,0,0,3,8,1850,0,1999,0,"98092",2400,6367,12.6214880844915,0,1,1
"1576",2015-03-10,722080,3,3.25,3680,7650,2,0,0,3,9,2340,1340,1988,0,"98074",2280,8515,13.4898912150608,0,1,1
"1577",2014-06-27,140000,3,1,1060,7473,1,0,0,3,7,1060,0,1959,0,"98198",1320,7912,11.8493977015914,0,1,1
"1578",2015-04-01,235000,3,1,1060,7473,1,0,0,3,7,1060,0,1959,0,"98198",1320,7912,12.3673407931263,0,1,1
"1579",2014-11-20,440000,3,1,1610,5500,1.5,0,0,3,7,1610,0,1903,1973,"98103",1200,5701,12.9945300058944,0,1,1
"1580",2014-07-18,605000,3,1.75,2330,6000,1.5,0,0,4,7,1630,700,1940,0,"98126",1600,4000,13.312983737013,0,1,1
"1581",2014-06-02,380000,2,1,1210,4800,1,0,0,3,8,1060,150,1950,0,"98108",1380,4800,12.8479265317026,0,1,1
"1582",2014-06-25,352000,4,1,1530,8890,1,0,0,3,7,980,550,1925,0,"98106",1100,5203,12.7713864545802,0,1,1
"1583",2015-04-13,420000,4,2.25,2270,12000,1,0,0,4,7,1360,910,1979,0,"98072",2500,10120,12.9480099902596,0,1,1
"1584",2015-04-30,1180000,4,2,2590,7220,2,0,2,4,10,2590,0,1930,0,"98199",2530,6380,13.9810249964418,0,1,1
"1585",2014-10-22,1380000,3,1.5,1850,10572,1,0,0,4,8,1850,0,1953,0,"98004",3030,12752,14.1375940571334,0,1,1
"1586",2014-09-26,3e+05,3,1.5,1500,14750,1.5,0,0,4,6,1500,0,1933,0,"98168",1270,15100,12.6115377536383,0,1,0
"1587",2014-11-12,1150000,4,3.25,4740,49091,2,0,0,3,11,4740,0,1990,0,"98053",4800,42387,13.9552725003394,0,1,1
"1588",2014-10-13,453500,2,1.5,1710,4189,1,0,1,5,7,1160,550,1951,0,"98136",1530,5608,13.0247505485373,0,1,1
"1589",2014-10-14,443500,3,2,1920,7598,1,0,0,4,8,1920,0,1972,0,"98177",2220,7598,13.0024530807318,0,1,1
"1590",2015-03-26,332000,2,1,1150,8138,1,0,0,3,7,1150,0,1954,0,"98155",1300,8139,12.7128902478986,0,1,1
"1591",2015-03-27,655000,3,2.5,2320,4721,2,0,0,3,8,2320,0,2004,0,"98075",2250,4356,13.3923905146174,0,1,1
"1592",2014-09-03,475000,4,1,1420,6000,1.5,0,0,3,7,1420,0,1950,0,"98115",1420,6180,13.0710700830168,0,1,1
"1593",2014-10-24,372500,3,1.75,1550,12956,1,0,0,3,7,1210,340,1988,0,"98045",1630,15360,12.8279923168018,0,1,1
"1594",2014-05-27,1050000,4,2.5,2920,7200,1,0,3,3,8,1470,1450,1921,2006,"98144",3210,6825,13.8643007221337,1,1,1
"1595",2014-06-03,5e+05,3,1.75,1620,4200,1,0,0,5,7,830,790,1945,0,"98115",1580,5000,13.1223633774043,0,1,1
"1596",2014-05-28,9e+05,6,2.75,2300,24773,1.5,0,0,4,9,2300,0,1950,1985,"98040",2720,11740,13.7101500423064,0,1,1
"1597",2014-06-04,327500,3,1,1070,7140,1,0,0,3,7,1070,0,1989,0,"98118",1390,2374,12.6992433340574,0,1,1
"1598",2015-04-06,390000,3,1.75,1790,7123,1,0,0,3,7,1790,0,1913,1995,"98019",1660,8128,12.8739020181058,0,1,1
"1599",2015-01-13,451101,2,1.5,1510,1962,2,0,0,4,8,1510,0,1985,0,"98007",1510,2182,13.0194465401974,0,1,1
"1600",2014-10-14,455000,4,1,1340,5800,1.5,0,2,3,7,1340,0,1914,0,"98116",1900,5800,13.0280526979331,0,1,1
"1601",2014-07-01,650000,4,2.5,3350,46748,2,0,0,3,10,3350,0,2004,0,"98010",3350,39683,13.3847276418718,0,1,1
"1602",2014-08-06,895000,3,2.5,2500,7746,2,0,0,4,10,1910,590,1993,0,"98112",2480,5099,13.704578997257,0,1,1
"1603",2015-03-26,8e+05,4,2.25,2350,10664,1,0,1,2,7,1510,840,1952,0,"98040",2350,10140,13.5923670066501,0,0,1
"1604",2014-11-13,703770,4,2.25,2550,12918,2,0,0,3,9,2550,0,1987,0,"98006",2550,11036,13.4642068772152,0,1,1
"1605",2014-08-14,249950,3,1.75,1320,10454,1,0,0,4,7,1320,0,1968,0,"98002",1680,10183,12.4290161768417,0,1,1
"1606",2015-04-28,512000,2,2,1270,3881,1,0,0,4,6,610,660,1926,0,"98105",1370,5000,13.1460799040216,0,1,0
"1607",2015-05-06,780000,5,2.5,3480,74052,1,0,0,4,8,1980,1500,1972,0,"98027",2610,65775,13.5670491986658,0,1,1
"1608",2014-07-16,336000,3,2.25,2820,11625,2,0,0,3,8,2820,0,1986,0,"98092",2290,8488,12.7248664389453,0,1,1
"1609",2014-08-22,285000,3,2,2110,6900,1.5,0,0,5,6,1220,890,1955,0,"98178",1350,7683,12.5602444592508,0,1,0
"1610",2014-10-21,229900,3,1.75,1100,7224,1,0,0,3,7,1100,0,1981,0,"98032",1700,8447,12.3453997107513,0,1,1
"1611",2015-04-15,667500,4,3,1920,4000,1.5,0,0,4,8,1540,380,1931,0,"98116",1660,4000,13.4112946692565,0,1,1
"1612",2014-06-20,378000,4,2.5,1890,12236,1,0,0,3,7,1230,660,1978,0,"98045",1390,11360,12.8426494746017,0,1,1
"1613",2014-09-05,454000,3,2.5,2530,43733,2,0,0,3,8,1530,1000,1991,0,"98045",1730,43548,13.0258524770235,0,1,1
"1614",2014-05-08,537500,4,2.5,2550,4630,2,0,0,3,7,2550,0,2005,0,"98075",2550,5151,13.194684038984,0,1,1
"1615",2014-09-03,425000,3,1,1550,4160,1.5,0,0,4,6,1550,0,1926,0,"98118",1590,5000,12.9598444479066,0,1,0
"1616",2014-11-24,290000,3,2,1760,6600,1,0,0,3,7,1760,0,1998,0,"98030",2590,6600,12.5776362019627,0,1,1
"1617",2014-07-01,349500,3,2,1270,3600,1,0,0,3,7,1270,0,1963,0,"98122",1660,3600,12.764258840656,0,1,1
"1618",2014-12-02,370000,3,2.75,1250,1655,2,0,0,3,7,830,420,2006,0,"98136",1520,3001,12.8212582846204,0,1,1
"1619",2015-03-09,549500,3,1.75,1620,8438,1,0,0,4,8,1620,0,1961,0,"98125",2040,9450,13.2167640528258,0,1,1
"1620",2015-01-30,245000,2,1,710,6322,1,0,0,3,6,710,0,1942,0,"98126",740,6720,12.4090134895269,0,1,0
"1621",2014-07-29,208000,3,1.75,1070,7200,1,0,0,3,7,1070,0,1994,0,"98010",1480,7200,12.2452933586835,0,1,1
"1622",2014-12-20,248000,4,2.25,2320,8760,1,0,0,4,8,1160,1160,1966,0,"98032",1970,8690,12.4211840251471,0,1,1
"1623",2014-10-03,610000,4,3.25,5450,37058,1.5,0,0,5,9,5450,0,1984,0,"98042",2800,35716,13.3212142361495,0,1,1
"1624",2015-04-01,550000,4,2.5,1670,5116,2,0,0,3,8,1670,0,1999,0,"98155",1910,7210,13.2176735572087,0,1,1
"1625",2014-10-28,750000,3,2.75,3010,206910,2,0,2,3,10,3010,0,2001,0,"98045",1580,120675,13.5278284855125,0,1,1
"1626",2014-10-30,192000,2,1.75,1340,7380,1,0,0,3,6,1340,0,1940,0,"98055",1980,9600,12.1652506510099,0,1,0
"1627",2015-02-18,169317,2,1,790,4000,1,0,2,3,7,790,0,1908,0,"98112",1700,4200,12.0395279765473,0,1,1
"1628",2014-07-01,1200000,4,3.5,3400,3850,2.5,0,0,3,10,2790,610,2008,0,"98112",2030,4000,13.9978321147582,0,1,1
"1629",2014-10-29,880000,2,1,1530,6350,1.5,0,0,4,7,1530,0,1923,0,"98112",2640,6350,13.6876771864544,0,1,1
"1630",2014-06-17,210000,1,1,930,7129,1,0,0,3,6,930,0,1948,0,"98133",1300,8075,12.2548628096996,0,1,0
"1631",2015-01-07,180500,3,1.5,1540,9800,1,0,0,3,7,1010,530,1973,0,"98058",1600,8250,12.1034860567551,0,1,1
"1632",2014-07-28,540000,4,2,1990,29078,2,0,0,3,9,1990,0,1984,0,"98074",2310,28353,13.1993244185405,0,1,1
"1633",2014-06-24,520000,3,1.75,2300,35722,1,0,0,3,9,2300,0,1984,0,"98072",2600,34798,13.1615840905576,0,1,1
"1634",2014-06-26,177500,3,1.5,1220,6000,1,0,0,3,7,1220,0,1968,0,"98055",1660,6000,12.0867258878976,0,1,1
"1635",2014-11-05,415000,3,1.75,2380,5650,1,0,2,4,8,1190,1190,1956,0,"98118",2350,6554,12.9360337992128,0,1,1
"1636",2014-09-09,495000,4,2.5,2020,7200,1,0,0,5,7,1010,1010,1968,0,"98034",1620,7275,13.1123130415508,0,1,1
"1637",2015-03-04,325000,3,2.25,1890,9646,1,0,0,3,8,1890,0,1966,0,"98168",1580,9488,12.6915804613119,0,1,1
"1638",2015-02-20,440000,2,1.75,1330,4903,1,0,0,3,7,1330,0,1985,0,"98052",1470,2735,12.9945300058944,0,1,1
"1639",2014-07-23,411000,3,1.75,1490,9844,1,0,0,4,7,1190,300,1959,0,"98155",1840,10150,12.9263484934784,0,1,1
"1640",2014-10-29,810000,5,3.5,3550,9600,2,0,0,3,9,2550,1000,1998,0,"98118",2030,9600,13.6047895266486,0,1,1
"1641",2014-10-16,561750,5,1.75,2040,8996,1,0,2,4,7,1020,1020,1962,0,"98008",1950,8270,13.2388121900476,0,1,1
"1642",2014-07-22,835100,4,2.5,2380,12573,1,0,0,4,9,2380,0,1963,0,"98005",2900,10700,13.6353067571413,0,1,1
"1643",2014-09-01,450000,3,2.25,1780,9969,1,0,0,3,8,1450,330,1985,0,"98034",1950,7974,13.0170028617465,0,1,1
"1644",2014-11-04,238000,3,2.5,1650,2807,2,0,0,3,7,1650,0,2004,0,"98055",1460,1875,12.3800259526536,0,1,1
"1645",2014-12-05,299000,3,1,1510,142803,1,0,0,3,7,1510,0,1974,0,"98001",1330,46609,12.6081988523728,0,1,1
"1646",2014-10-17,570000,2,1,1100,6240,1,0,0,4,7,1100,0,1941,0,"98199",1250,6240,13.2533916398107,0,1,1
"1647",2014-06-04,340000,3,1.75,2190,12626,2,0,0,4,8,2190,0,1978,0,"98042",3110,14592,12.7367008965923,0,1,1
"1648",2015-04-29,450000,2,1.75,1760,2275,1.5,0,0,3,6,1040,720,1912,0,"98116",1380,3750,13.0170028617465,0,1,0
"1649",2014-09-10,272750,4,1.5,1800,8786,1,0,0,3,7,1330,470,1966,0,"98146",1780,8664,12.5163109036953,0,1,1
"1650",2014-07-24,520000,4,2,2000,6380,2,0,0,4,6,1860,140,1949,0,"98115",1600,6380,13.1615840905576,0,1,0
"1651",2014-06-18,284950,3,1,990,10723,1,0,0,5,7,990,0,1960,0,"98059",1460,10723,12.5600690052631,0,1,1
"1652",2015-04-24,255000,2,1.5,1480,9660,1,0,0,3,7,1480,0,1949,0,"98188",1990,9660,12.4490188241406,0,1,1
"1653",2014-11-12,231500,2,1,1200,9488,1,0,0,5,7,1200,0,1941,0,"98168",1200,9488,12.3523351525084,0,1,1
"1654",2014-12-10,415000,1,2,3000,204732,2.5,0,2,3,8,3000,0,1979,0,"98014",2330,213008,12.9360337992128,0,1,1
"1655",2015-01-05,330000,4,2.5,3504,6000,2,0,0,3,7,3504,0,2006,0,"98001",2790,5231,12.7068479334427,0,1,1
"1656",2014-05-28,365000,3,1.5,1300,12240,1,0,0,3,7,1300,0,1963,0,"98028",2040,9326,12.8076526325646,0,1,1
"1657",2014-10-07,425000,4,2,1330,9188,1.5,0,0,3,7,1330,0,1928,2004,"98198",1770,10419,12.9598444479066,0,1,1
"1658",2014-11-04,4e+05,4,1.75,1850,6480,1,0,0,4,7,1120,730,1958,0,"98108",1610,5040,12.8992198260901,0,1,1
"1659",2014-09-22,335000,4,2.5,2240,9701,2,0,0,3,9,2240,0,1989,0,"98023",2240,9410,12.7218858108072,0,1,1
"1660",2014-09-30,342000,3,3,1260,1251,2,0,0,3,7,1040,220,2003,0,"98144",1780,7715,12.7425660160447,0,1,1
"1661",2014-12-04,490000,8,5,2800,2580,2,0,0,3,8,1880,920,1997,0,"98122",1800,2580,13.1021606700868,0,1,1
"1662",2014-11-06,331500,4,1.75,1820,14319,1,0,0,4,7,1820,0,1969,0,"98059",1440,10018,12.7113830886081,0,1,1
"1663",2015-03-30,960000,3,2.5,1730,4102,3,1,4,3,8,1730,0,1996,0,"98074",2340,16994,13.774688563444,1,1,1
"1664",2014-07-09,720500,4,2.5,3350,35298,2,0,0,4,9,3350,0,1985,0,"98053",2620,35604,13.4877006944217,0,1,1
"1665",2014-08-20,830000,3,2.5,3370,6550,2,0,2,4,8,2840,530,1912,2001,"98126",1500,6550,13.6291809797728,0,1,1
"1666",2014-05-23,662990,3,1.75,1240,3600,1.5,0,0,5,7,1240,0,1926,0,"98116",1660,3600,13.404515186098,0,1,1
"1667",2015-03-30,220000,4,2,2340,10507,1.5,0,0,4,6,2340,0,1959,0,"98030",990,10507,12.3013828253345,0,1,0
"1668",2015-01-08,349950,5,2,1880,4179,1,0,0,3,7,940,940,1952,2000,"98118",1350,5150,12.7655455661177,0,1,1
"1669",2015-01-07,550000,3,2,1810,2159,1,0,0,3,7,1010,800,1922,0,"98109",1810,2159,13.2176735572087,0,1,1
"1670",2014-09-15,396000,3,1.75,2340,5668,1,0,0,4,6,1200,1140,1941,0,"98106",860,4800,12.8891694902366,0,1,0
"1671",2015-01-16,635000,4,1.5,2820,4000,2,0,0,3,7,2820,0,1911,0,"98103",1470,1627,13.3613802778748,0,1,1
"1672",2014-11-18,293000,3,1,1020,7650,1,0,0,3,7,1020,0,1940,0,"98133",1440,7650,12.5879278879992,0,1,1
"1673",2014-07-11,339000,3,2.25,2090,10120,1,0,0,4,7,1290,800,1979,0,"98058",1820,7983,12.7337553863626,0,1,1
"1674",2014-06-30,285000,4,2.25,1830,8734,2,0,0,4,7,1830,0,1991,0,"98030",1870,7212,12.5602444592508,0,1,1
"1675",2014-07-10,775000,6,2.75,2980,5000,1.5,0,0,3,7,2480,500,1916,0,"98103",1470,5000,13.5606183083355,0,1,1
"1676",2014-06-26,224000,4,1.5,1600,9289,1,0,0,4,7,1600,0,1959,0,"98002",1540,9918,12.3194013308372,0,1,1
"1677",2014-10-29,2250000,4,3.5,4440,8125,2,0,3,5,10,3140,1300,1922,0,"98144",3990,8505,14.6264407741806,1,1,1
"1678",2014-07-01,165050,3,1,1200,8514,1,0,0,3,7,1200,0,1959,0,"98022",1210,8985,12.0140037372813,0,1,1
"1679",2014-10-27,275000,3,1.25,1230,4500,1.5,0,0,4,7,1230,0,1913,0,"98118",1310,5000,12.5245263766487,0,1,1
"1680",2014-09-11,445000,5,3,2930,5500,1,0,0,3,7,1750,1180,1951,0,"98118",1400,5500,13.0058295611484,0,1,1
"1681",2015-04-01,510000,3,2.25,2370,38639,1,0,0,3,8,1930,440,1978,0,"98077",2900,37452,13.1421660047005,0,1,1
"1682",2014-06-10,1230000,4,2.5,3040,7000,2,0,0,3,9,3040,0,2001,0,"98040",2320,17511,14.0225247273486,0,1,1
"1683",2014-10-29,390000,3,1.5,1610,13500,1,0,0,3,7,1060,550,1970,0,"98155",1540,11479,12.8739020181058,0,1,1
"1684",2014-05-13,460000,3,2.25,2350,10450,1,0,0,3,8,1390,960,1977,0,"98028",2250,10450,13.0389817684653,0,1,1
"1685",2015-03-27,7e+05,3,1.75,2000,14733,1,0,0,4,8,2000,0,1958,0,"98005",2620,14733,13.4588356140255,0,1,1
"1686",2014-06-22,874150,4,3.5,3530,14406,2,0,1,3,10,2570,960,1987,0,"98034",3170,15181,13.6810072646258,0,1,1
"1687",2014-07-31,470000,3,2.25,2220,9800,2,0,0,3,8,2220,0,1987,0,"98155",2420,10232,13.0604879736862,0,1,1
"1688",2014-05-21,374000,3,1.75,2000,9416,1,0,0,4,6,2000,0,1961,0,"98033",1440,9555,12.8320110763967,0,1,0
"1689",2014-07-17,510000,2,1.75,1210,131115,1.5,0,0,5,7,1210,0,1950,0,"98070",2020,185565,13.1421660047005,0,1,1
"1690",2014-07-11,467000,2,2.5,1140,1181,3,0,0,3,8,1140,0,2007,0,"98107",1220,1189,13.054084536651,0,1,1
"1691",2014-06-16,576000,4,2.5,2440,28405,2,0,0,3,8,2440,0,2002,0,"98028",2480,11429,13.263862939678,0,1,1
"1692",2014-05-30,196440,3,2,1560,7352,1,0,0,3,6,1560,0,1992,0,"98001",1120,7950,12.1881123201532,0,1,0
"1693",2014-12-31,825000,4,2.5,3210,18901,2,0,0,3,10,3210,0,1993,0,"98077",3330,18901,13.6231386653168,0,1,1
"1694",2015-04-08,281000,2,1,930,2600,1,0,0,3,7,930,0,1981,0,"98034",1370,3488,12.5461099483159,0,1,1
"1695",2014-08-12,326000,3,2.5,1782,1577,3,0,0,3,7,1782,0,2000,0,"98125",1550,1744,12.6946526603488,0,1,1
"1696",2015-04-10,340000,3,1.75,1740,46580,1,0,0,4,7,1740,0,1980,0,"98010",1576,54685,12.7367008965923,0,1,1
"1697",2014-12-08,440000,5,1.75,3690,36036,1,0,0,3,9,1890,1800,1985,0,"98042",2680,44131,12.9945300058944,0,1,1
"1698",2014-05-22,749000,4,2.5,2930,18199,2,0,0,3,9,2930,0,1998,0,"98075",2930,33976,13.5264942624994,0,1,1
"1699",2015-02-27,340000,4,1,1230,8316,1.5,0,0,3,7,1230,0,1963,0,"98034",1490,8316,12.7367008965923,0,1,1
"1700",2014-05-06,561000,3,2,2000,7000,2,0,0,3,7,2000,0,1916,1986,"98136",1840,7000,13.2374761845048,0,1,1
"1701",2014-10-31,270000,3,2.25,1520,7930,1,0,0,3,7,1160,360,1988,0,"98038",1530,7930,12.5061772379805,0,1,1
"1702",2014-06-20,6e+05,2,1,1040,3600,1,0,0,4,7,1040,0,1919,1980,"98112",2250,4800,13.3046849341983,0,1,1
"1703",2014-05-05,219900,4,1.5,1120,5427,1,0,0,3,6,1120,0,1969,2014,"98042",1150,5304,12.3009281765429,0,1,0
"1704",2014-12-08,617000,3,1.75,3020,360241,2,0,0,3,8,3020,0,1992,0,"98092",1890,209959,13.3326243028875,0,1,1
"1705",2014-09-04,469000,3,2.25,1820,8446,2,0,0,3,8,1820,0,1978,0,"98034",1850,8437,13.0583580474284,0,1,1
"1706",2014-08-11,229000,3,1,1370,56628,1,0,0,3,7,1370,0,1942,0,"98003",1768,8702,12.3414772825364,0,1,1
"1707",2015-04-22,1270000,4,3,3130,2646,2.5,0,0,5,9,2290,840,1906,0,"98102",2920,4500,14.0545274584348,0,1,1
"1708",2014-08-05,365000,3,1.5,1640,8301,1,0,0,3,7,1290,350,1958,0,"98155",1640,8955,12.8076526325646,0,1,1
"1709",2014-12-12,429000,4,2.5,2650,9301,2,0,0,3,9,2650,0,2001,0,"98001",2730,8688,12.9692121979102,0,1,1
"1710",2014-12-08,550000,4,2.5,2850,6809,2,0,0,3,9,2850,0,2003,0,"98019",2820,7500,13.2176735572087,0,1,1
"1711",2015-01-16,453000,3,2.5,1820,16300,1,0,0,4,7,1220,600,1955,0,"98166",1870,16300,13.0236474044652,0,1,1
"1712",2014-06-17,187500,3,1.5,1180,7000,1,0,0,4,7,1180,0,1977,0,"98023",1180,7370,12.1415341243926,0,1,1
"1713",2015-04-15,520500,6,2.5,1880,14350,1,0,0,5,7,1640,240,1955,0,"98133",1510,9840,13.1625451670372,0,1,1
"1714",2015-02-04,3e+05,3,1.75,1280,12776,1,0,0,4,7,1280,0,1977,0,"98031",1680,11704,12.6115377536383,0,1,1
"1715",2014-05-16,799000,4,3.25,3120,5000,2,0,0,3,9,2370,750,2005,0,"98115",2520,6000,13.5911162247484,0,1,1
"1716",2015-02-03,338000,3,2.5,2470,4948,2,0,0,3,8,2470,0,2003,0,"98038",2500,4993,12.7308011744652,0,1,1
"1717",2014-05-14,8e+05,3,1,1700,4400,1.5,0,0,4,8,1700,0,1906,0,"98122",1610,4180,13.5923670066501,0,1,1
"1718",2014-08-25,360000,2,2,1180,3200,1,0,1,4,6,590,590,1945,0,"98136",1350,4000,12.7938593104323,0,1,0
"1719",2014-07-28,442500,6,2.5,2800,10490,1,0,0,3,7,1400,1400,1968,0,"98177",2290,8716,13.0001957434301,0,1,1
